GroupID,PageID,PostID
1638026016578929,1638026016578929,1707641279617402
1638026016578929,1638026016578929,1696391577409039
1638026016578929,1638026016578929,1697188330662697
1638026016578929,1638026016578929,1697191040662426
1638026016578929,1638026016578929,1697189313995932
1638026016578929,1638026016578929,1703669373347926
1638026016578929,1638026016578929,1697191507329046
1638026016578929,1638026016578929,1710414412673422
1638026016578929,1638026016578929,1697105180671012
1638026016578929,1638026016578929,1697192083995655
2704276986292422,2704276986292422,3031134940273290
2704276986292422,2704276986292422,3017817548271696
2704276986292422,2704276986292422,3018186151568169
2704276986292422,2704276986292422,3024958297557621
2704276986292422,2704276986292422,3018379654882152
2704276986292422,2704276986292422,3012552598798191
2704276986292422,108108455276224,3012192468834204
2704276986292422,2704276986292422,3010163219037129
2704276986292422,2704276986292422,3010637535656364
2704276986292422,2704276986292422,3007971412589643
2704276986292422,2704276986292422,3009976512389133
2704276986292422,2704276986292422,3009659955754122
2704276986292422,2704276986292422,3005724539480997
2704276986292422,2704276986292422,3008061342580650
2704276986292422,2704276986292422,2988522467867871
2704276986292422,2704276986292422,3006889022697882
2704276986292422,108108455276224,3005498109503640
2704276986292422,2704276986292422,3005724789480972
2704276986292422,103260845771411,3003499779703473
2704276986292422,103260845771411,3004734609579990
2704276986292422,103260845771411,3004787126241405
2704276986292422,103260845771411,3006423859411065
2704276986292422,2704276986292422,3004430706277047
2704276986292422,2704276986292422,3004514169602034
2704276986292422,2704276986292422,3004817539571697
2704276986292422,2704276986292422,3005080592878725
2704276986292422,2704276986292422,3002782983108486
2704276986292422,2704276986292422,3001565099896941
2704276986292422,2704276986292422,2991377360915715
2704276986292422,2704276986292422,2999026846817433
2704276986292422,2704276986292422,2990944724292312
2704276986292422,2704276986292422,2990992320954219
2704276986292422,2704276986292422,2989761237743994
2704276986292422,2704276986292422,2983347788385339
2704276986292422,100546972879014,2978858455500939
2704276986292422,143896612738133,2978104765576308
2704276986292422,143896612738133,2980604945326290
2704276986292422,143896612738133,2980632331990218
2704276986292422,143896612738133,2980634501990001
2704276986292422,143896612738133,2980635358656582
2704276986292422,143896612738133,2980635608656557
2704276986292422,143896612738133,2980637968656321
2704276986292422,143896612738133,2980640035322781
2704276986292422,143896612738133,2980675388652579
2704276986292422,2704276986292422,2980211458698972
2704276986292422,2704276986292422,2973327452720706
2704276986292422,2704276986292422,2962907537096031
2704276986292422,2704276986292422,2968369436549841
2704276986292422,2704276986292422,2961572540562864
2704276986292422,2704276986292422,2961836193869832
2704276986292422,2704276986292422,2962174363836015
2704276986292422,2704276986292422,2961574567229328
2704276986292422,130148817071986,2937203896333062
2704276986292422,2704276986292422,2937417722978346
2704276986292422,2704276986292422,2943540015699450
2704276986292422,2704276986292422,2943771012343017
2704276986292422,2704276986292422,2934910583229060
2704276986292422,2704276986292422,2936086189778166
2704276986292422,2704276986292422,2935333919853393
2704276986292422,2704276986292422,2935482883171830
2704276986292422,2704276986292422,2935355339851251
2704276986292422,2704276986292422,2935163959870389
2704276986292422,2704276986292422,2932813816772070
2704276986292422,2704276986292422,2930502430336542
2704276986292422,2704276986292422,2929519863768132
2704276986292422,2704276986292422,2926048840781901
2704276986292422,2704276986292422,2926985720688213
2704276986292422,2704276986292422,2922595641127221
2704276986292422,2704276986292422,2922766781110107
2704276986292422,2704276986292422,2910367932349992
2704276986292422,2704276986292422,2910375992349186
2704276986292422,2704276986292422,2910381059015346
2704276986292422,2704276986292422,2910934595626659
2704276986292422,2704276986292422,2913271162059669
2704276986292422,2704276986292422,2913046145415504
2704276986292422,2704276986292422,2913541532032632
2704276986292422,2704276986292422,2903530696367049
2704276986292422,2704276986292422,2909957022391083
2704276986292422,2704276986292422,2909183162468469
2704276986292422,2704276986292422,2900003986719720
2704276986292422,2704276986292422,2895328460520606
2704276986292422,2704276986292422,2894842827235836
2704276986292422,2704276986292422,2892660890787363
2704276986292422,2704276986292422,2892519357468183
2704276986292422,2704276986292422,2889269481126504
2704276986292422,2704276986292422,2889286734458112
2704276986292422,677555779354956,2887635921289860
2704276986292422,2704276986292422,2883235191729933
2704276986292422,2704276986292422,2883619241691528
2704276986292422,2704276986292422,2883684805018305
2704276986292422,2704276986292422,2882634681789984
2704276986292422,2704276986292422,2882924945094291
2704276986292422,2704276986292422,2882882838431835
2704276986292422,2704276986292422,2880769388643180
2704276986292422,2704276986292422,2880674481986004
2704276986292422,2704276986292422,2878735342179918
2704276986292422,2704276986292422,2879847462068706
2704276986292422,2704276986292422,2878440688876050
2704276986292422,2704276986292422,2876047072448745
2704276986292422,2704276986292422,2876370452416407
2704276986292422,108108455276224,2873598109360308
2704276986292422,108108455276224,2874302522623200
2704276986292422,108108455276224,2874829005903885
2704276986292422,1832226283484582,2873991525987633
2704276986292422,1832226283484582,2874025985984187
2704276986292422,2704276986292422,2873342859385833
2704276986292422,108108455276224,2869546619765457
2704276986292422,108108455276224,2871635259556593
2704276986292422,2704276986292422,2870502303003222
2704276986292422,2704276986292422,2872911059429013
2704276986292422,2704276986292422,2870511683002284
2704276986292422,2704276986292422,2871592696227516
2704276986292422,2704276986292422,2864373883616064
2704276986292422,2704276986292422,2864433593610093
2704276986292422,2704276986292422,2864450733608379
2704276986292422,2704276986292422,2864503783603074
2704276986292422,2704276986292422,2864494770270642
2704276986292422,2704276986292422,2864839740236145
2704276986292422,2704276986292422,2864635813589871
2704276986292422,2704276986292422,2864808156905970
2704276986292422,2704276986292422,2864984163555036
2704276986292422,2704276986292422,2865029013550551
2704276986292422,2704276986292422,2865340950186024
2704276986292422,2704276986292422,2865594010160718
2704276986292422,2704276986292422,2869183473135105
2704276986292422,2704276986292422,2871639712889481
2704276986292422,2704276986292422,2870498363003616
2704276986292422,2704276986292422,2870512256335560
2704276986292422,2704276986292422,2870512706335515
2704276986292422,2704276986292422,2867432079976911
2704276986292422,2704276986292422,2868274293226023
2704276986292422,2704276986292422,2869954949724624
2704276986292422,2704276986292422,2867400119980107
2704276986292422,2704276986292422,2869509813102471
2704276986292422,2704276986292422,2869827193070733
2704276986292422,2704276986292422,2868243193229133
2704276986292422,2704276986292422,2868752133178239
2704276986292422,2704276986292422,2867485409971578
2704276986292422,2704276986292422,2861370747249711
2704276986292422,2704276986292422,2861899393863513
2704276986292422,2704276986292422,2867253989994720
2704276986292422,2704276986292422,2866004666786319
2704276986292422,2704276986292422,2866348840085235
2704276986292422,2704276986292422,2866359763417476
2704276986292422,2704276986292422,2866371073416345
2704276986292422,2704276986292422,2867151380004981
2704276986292422,2704276986292422,2866018090118310
2704276986292422,2704276986292422,2866038060116313
2704276986292422,2704276986292422,2866707076716078
2704276986292422,2704276986292422,2866339460086173
2704276986292422,2704276986292422,2866384860081633
2704276986292422,2704276986292422,2866233616763424
2704276986292422,2704276986292422,2859232277463558
2704276986292422,2704276986292422,2859283040791815
2704276986292422,2704276986292422,2859283894125063
2704276986292422,2704276986292422,2859574380762681
2704276986292422,2704276986292422,2865014990218620
2704276986292422,2704276986292422,2864905950229524
2704276986292422,2704276986292422,2863376677049118
2704276986292422,2704276986292422,2864279256958860
2704276986292422,2704276986292422,2861327853920667
2704276986292422,2704276986292422,2861523047234481
2704276986292422,2704276986292422,2861555533897899
2704276986292422,2704276986292422,2864248670295252
2704276986292422,2704276986292422,2862457827141003
2704276986292422,2704276986292422,2827375000649286
2704276986292422,2704276986292422,2863125217074264
2704276986292422,2704276986292422,2863454970374622
2704276986292422,2704276986292422,2863557327031053
2704276986292422,2704276986292422,2863627607024025
2704276986292422,2704276986292422,2863517460368373
2704276986292422,2704276986292422,2841008725952580
2704276986292422,2704276986292422,2859011787485607
2704276986292422,2704276986292422,2859014184152034
2704276986292422,2704276986292422,2863129480407171
2704276986292422,2704276986292422,2861294107257375
2704276986292422,2704276986292422,2861322757254510
2704276986292422,2704276986292422,2862693410450778
2704276986292422,2704276986292422,2861538620566257
2704276986292422,2704276986292422,2862222080497911
2704276986292422,2704276986292422,2861604910559628
2704276986292422,2704276986292422,2861565170563602
2704276986292422,2704276986292422,2861595863893866
2704276986292422,2704276986292422,2816558888397564
2704276986292422,2704276986292422,2819749184745201
2704276986292422,2704276986292422,2861374350582684
2704276986292422,108108455276224,2835604849826301
2704276986292422,108108455276224,2838722389514547
2704276986292422,108108455276224,2859617437425042
2704276986292422,2704276986292422,2839223709464415
2704276986292422,2704276986292422,2839345486118904
2704276986292422,2704276986292422,2859596880760431
2704276986292422,276620012351729,2859503940769725
2704276986292422,2704276986292422,2857847100935409
2704276986292422,2704276986292422,2857879284265524
2704276986292422,2704276986292422,2858532810866838
2704276986292422,2704276986292422,2858577947528991
2704276986292422,2704276986292422,2858580154195437
2704276986292422,2704276986292422,2858598754193577
2704276986292422,2704276986292422,2858623124191140
2704276986292422,2704276986292422,2858634767523309
2704276986292422,2704276986292422,2858636237523162
2704276986292422,108108455276224,2854695687917217
2704276986292422,2704276986292422,2852115244841928
2704276986292422,2704276986292422,2855345147852271
2704276986292422,2704276986292422,2855345681185551
2704276986292422,108108455276224,2853311254722327
2704276986292422,2704276986292422,2849431198443666
2704276986292422,2704276986292422,2853156918071094
2704276986292422,2704276986292422,2839823746071078
2704276986292422,2704276986292422,2840871042633015
2704276986292422,2704276986292422,2846747635378689
2704276986292422,108108455276224,2850554044998048
2704276986292422,108108455276224,2851164044937048
2704276986292422,2704276986292422,2844912348895551
2704276986292422,2704276986292422,2839738229412963
2704276986292422,2704276986292422,2839905686062884
2704276986292422,2704276986292422,2839914719395314
2704276986292422,2704276986292422,2839613872758732
2704276986292422,2704276986292422,2838341366219316
2704276986292422,2704276986292422,2837071056346347
2704276986292422,2704276986292422,2837762506277202
2704276986292422,2704276986292422,2833010640085722
2704276986292422,2704276986292422,2833112346742218
2704276986292422,2704276986292422,2833954166658036
2704276986292422,2704276986292422,2835110276542425
2704276986292422,2704276986292422,2835640963156023
2704276986292422,2704276986292422,2834717143248405
2704276986292422,2704276986292422,2826268200759966
2704276986292422,2704276986292422,2835474613172658
2704276986292422,2704276986292422,2832995510087235
2704276986292422,2704276986292422,2831010820285704
2704276986292422,2704276986292422,2832092480177538
2704276986292422,2704276986292422,2830540193666100
2704276986292422,2704276986292422,2830013767052076
2704276986292422,556925824430023,2828944573825662
2704276986292422,2704276986292422,2828013397252113
2704276986292422,2704276986292422,2826356314084488
2704276986292422,2704276986292422,2828412210545565
2704276986292422,2704276986292422,2828518857201567
2704276986292422,108108455276224,2827909453929174
2704276986292422,2704276986292422,2826693370717449
2704276986292422,2704276986292422,2823813111005475
2704276986292422,2704276986292422,2824344087619044
2704276986292422,2704276986292422,2826698400716946
2704276986292422,1124502584353818,2826554780731308
2704276986292422,2704276986292422,2825908154129304
2704276986292422,2704276986292422,2825702167483236
2704276986292422,210765842437704,2825956127457840
2704276986292422,2704276986292422,2824178860968900
2704276986292422,2704276986292422,2825419030844883
2704276986292422,2704276986292422,2825444720842314
2704276986292422,2704276986292422,2825917120795074
2704276986292422,153236281402115,2824235197629933
2704276986292422,348156187501,2824295277623925
2704276986292422,2704276986292422,2824567747596678
2704276986292422,2704276986292422,2824140284306091
2704276986292422,2704276986292422,2823932310993555
2704276986292422,2704276986292422,2823759491010837
2704276986292422,2704276986292422,2821276951259091
2704276986292422,2704276986292422,2821438157909637
2704276986292422,2704276986292422,2821709647882488
2704276986292422,2704276986292422,2822380027815450
2704276986292422,2704276986292422,2821527454567374
2704276986292422,2704276986292422,2821997571187029
2704276986292422,2704276986292422,2814616371925149
2704276986292422,2704276986292422,2819229841463802
2704276986292422,2704276986292422,2819280171458769
2704276986292422,2704276986292422,2821513901235396
2704276986292422,208291382896832,2820316468021806
2704276986292422,2704276986292422,2817313581655428
2704276986292422,2704276986292422,2819203751466411
2704276986292422,2704276986292422,2814321381954648
2704276986292422,1504714829803694,2814555118597941
2704276986292422,2704276986292422,2814809648572488
2704276986292422,2704276986292422,2815874771799309
2704276986292422,174085956835424,2816365565083563
2704276986292422,2704276986292422,2816501295069990
2704276986292422,2704276986292422,2817501484969971
2704276986292422,2704276986292422,2814153595304760
2704276986292422,2704276986292422,2814154131971373
2704276986292422,2704276986292422,2814598911926895
2704276986292422,2704276986292422,2815647911821995
2704276986292422,2704276986292422,2815650461821740
2704276986292422,2704276986292422,2812123735507746
2704276986292422,2704276986292422,2815542018499251
2704276986292422,2704276986292422,2815331448520308
2704276986292422,2704276986292422,2814120841974702
2704276986292422,2704276986292422,2814080045312115
2704276986292422,2704276986292422,2814059665314153
2704276986292422,2704276986292422,2814057671981019
2704276986292422,2704276986292422,2804323662954420
2704276986292422,2704276986292422,2813226915397428
2704276986292422,108108455276224,2812865935433526
2704276986292422,2704276986292422,2812876562099130
2704276986292422,2704276986292422,2808457135874406
2704276986292422,2704276986292422,2811660072220779
2704276986292422,2704276986292422,2812616202125166
2704276986292422,113888078643368,2812234352163351
2704276986292422,2704276986292422,2812297175490402
2704276986292422,2704276986292422,2810731278980325
2704276986292422,2704276986292422,2810751472311639
2704276986292422,2704276986292422,2810752012311585
2704276986292422,2704276986292422,2810768622309924
2704276986292422,2704276986292422,2810774285642691
2704276986292422,2704276986292422,2810785928974860
2704276986292422,2704276986292422,2810799535640166
2704276986292422,2704276986292422,2810800228973430
2704276986292422,2704276986292422,2810827062304080
2704276986292422,2704276986292422,2810828588970594
2704276986292422,2704276986292422,2810876712299115
2704276986292422,2704276986292422,2810899682296818
2704276986292422,2704276986292422,2810996328953820
2704276986292422,2704276986292422,2811058738947579
2704276986292422,2704276986292422,2811240562262730
2704276986292422,2704276986292422,2811626025557517
2704276986292422,2704276986292422,2811888062197980
2704276986292422,2704276986292422,2812033038850149
2704276986292422,2704276986292422,2809699885750131
2704276986292422,2704276986292422,2810168492369937
2704276986292422,2704276986292422,2810295959023857
2704276986292422,2704276986292422,2811813948872058
2704276986292422,2704276986292422,2810445969008856
2704276986292422,100605829422059,2810730012313785
2704276986292422,2704276986292422,2810942778959175
2704276986292422,2704276986292422,2810979958955457
2704276986292422,2704276986292422,2810213032365483
2704276986292422,2704276986292422,2810044179049035
2704276986292422,2704276986292422,2810037975716322
2704276986292422,112569002099044,2809932989060154
2704276986292422,2704276986292422,2809663412420445
2704276986292422,2704276986292422,2808078289245624
2704276986292422,2704276986292422,2809465159106937
2704276986292422,2704276986292422,2808071962579590
2704276986292422,2704276986292422,2808725172514269
2704276986292422,2704276986292422,2807862589267194
2704276986292422,2704276986292422,2808660275854092
2704276986292422,2704276986292422,2808333359220117
2704276986292422,2704276986292422,2808637975856322
2704276986292422,2704276986292422,2807934039260049
2704276986292422,2704276986292422,2808118725908247
2704276986292422,2704276986292422,2807875639265889
2704276986292422,677555779354956,2806090649444388
2704276986292422,2704276986292422,2806197249433728
2704276986292422,2704276986292422,2806549046065215
2704276986292422,2704276986292422,2807842629269190
2704276986292422,2704276986292422,2806564769396976
2704276986292422,2704276986292422,2805029162883870
2704276986292422,2704276986292422,2806449372741849
2704276986292422,2704276986292422,2804906409562812
2704276986292422,2704276986292422,2806399402746846
2704276986292422,455642257790100,2805957486124371
2704276986292422,455642257790100,2806397882746998
2704276986292422,2704276986292422,2805582512828535
2704276986292422,2704276986292422,2805991282787658
2704276986292422,2704276986292422,2806396822747104
2704276986292422,2704276986292422,2805802906139829
2704276986292422,2704276986292422,2805983232788463
2704276986292422,2704276986292422,2805961046124015
2704276986292422,2704276986292422,2805818912804895
2704276986292422,2704276986292422,2801480769905376
2704276986292422,2704276986292422,2802891103097676
2704276986292422,2704276986292422,2805525892834197
2704276986292422,2704276986292422,2804107246309395
2704276986292422,2704276986292422,2803622003024586
2704276986292422,2704276986292422,2803187539734699
2704276986292422,278435345683756,2803428619710591
2704276986292422,2704276986292422,2803593643027422
2704276986292422,2704276986292422,2803785349674918
2704276986292422,2704276986292422,2799255730127880
2704276986292422,2704276986292422,2802730389780414
2704276986292422,2704276986292422,2798023933584393
2704276986292422,2704276986292422,2798025023584284
2704276986292422,101771066897990,2798352800218173
2704276986292422,103673961298925,2798379383548848
2704276986292422,9258148868,2798772783509508
2704276986292422,2704276986292422,2799341120119341
2704276986292422,2704276986292422,2800964409957012
2704276986292422,2704276986292422,2802722426447877
2704276986292422,2704276986292422,2798756663511120
2704276986292422,2704276986292422,2798953423491444
2704276986292422,2704276986292422,2799212986798821
2704276986292422,2704276986292422,2799315166788603
2704276986292422,2704276986292422,2802714836448636
2704276986292422,2704276986292422,2798231833563603
2704276986292422,2704276986292422,2798804726839647
2704276986292422,2704276986292422,2799177543469032
2704276986292422,2704276986292422,2799346416785478
2704276986292422,2704276986292422,2798060553580731
2704276986292422,2704276986292422,2799260363460750
2704276986292422,2704276986292422,2799263373460449
2704276986292422,2704276986292422,2798729976847122
2704276986292422,2704276986292422,2798746313512155
2704276986292422,2704276986292422,2798749946845125
2704276986292422,2704276986292422,2798620423524744
2704276986292422,2704276986292422,2798865123500274
2704276986292422,2704276986292422,2798647750188678
2704276986292422,2704276986292422,2798709366849183
2704276986292422,2704276986292422,2798738140179639
2704276986292422,2704276986292422,2798189083567878
2704276986292422,114517875225866,2798196423567144
2704276986292422,246976735508369,2795853917134728
2704276986292422,2704276986292422,2796364020417051
2704276986292422,664211883687336,2796775720375881
2704276986292422,241696262838680,2796949143691872
2704276986292422,2704276986292422,2797004410353012
2704276986292422,2704276986292422,2796949883691798
2704276986292422,2704276986292422,2794537037266416
2704276986292422,2704276986292422,2794688597251260
2704276986292422,2704276986292422,2795705430482910
2704276986292422,2704276986292422,2794325853954201
2704276986292422,2704276986292422,2794682360585217
2704276986292422,2704276986292422,2795159917204128
2704276986292422,1227089474020437,2792403547479765
2704276986292422,1227089474020437,2793521370701316
2704276986292422,1227089474020437,2793717757348344
2704276986292422,1227089474020437,2794940667226053
2704276986292422,1227089474020437,2794936580559795
2704276986292422,2704276986292422,2794363640617089
2704276986292422,2704276986292422,2794467513940035
2704276986292422,2704276986292422,2794498703936916
2704276986292422,2704276986292422,2794503933936393
2704276986292422,2704276986292422,2794506100602843
2704276986292422,2704276986292422,2794817267238393
2704276986292422,2704276986292422,2794849353901851
2704276986292422,2704276986292422,2794579960595457
2704276986292422,2704276986292422,2794042897315830
2704276986292422,2704276986292422,2794572140596239
2704276986292422,2704276986292422,2794539687266151
2704276986292422,2704276986292422,2794418197278300
2704276986292422,2704276986292422,2794501497269970
2704276986292422,2704276986292422,2794512160602237
2704276986292422,2704276986292422,2793683967351723
2704276986292422,2704276986292422,2794317997288320
2704276986292422,2704276986292422,2794165627303557
2704276986292422,2704276986292422,2794188347301285
2704276986292422,2704276986292422,2793059087414211
2704276986292422,2704276986292422,2793469500706503
2704276986292422,2704276986292422,2791649004221886
2704276986292422,2704276986292422,2793101500743303
2704276986292422,2704276986292422,2792801077440012
2704276986292422,2704276986292422,2776727422380711
2704276986292422,2704276986292422,2792520790801374
2704276986292422,2704276986292422,2791876740865779
2704276986292422,101013982894622,2792252817494838
2704276986292422,102676994758051,2789700244416762
2704276986292422,2704276986292422,2791874537532666
2704276986292422,2704276986292422,2792187814168005
2704276986292422,9258148868,2792249830828470
2704276986292422,2704276986292422,2792250757495044
2704276986292422,2704276986292422,2791250667595053
2704276986292422,2704276986292422,2791673077552812
2704276986292422,2704276986292422,2791682510885202
2704276986292422,2704276986292422,2791704007549719
2704276986292422,2704276986292422,2792060544180732
2704276986292422,2704276986292422,2792142470839206
2704276986292422,2704276986292422,2792232340830219
2704276986292422,537976473019272,2790238054362981
2704276986292422,2704276986292422,2789225331130920
2704276986292422,2704276986292422,2789508517769268
2704276986292422,2704276986292422,2790338084352978
2704276986292422,2704276986292422,2788017527918367
2704276986292422,2704276986292422,2789650887755031
2704276986292422,2704276986292422,2787959004590886
2704276986292422,2704276986292422,2787957897924330
2704276986292422,2704276986292422,2789182481135205
2704276986292422,110970792260960,2787896904597096
2704276986292422,2704276986292422,2787243664662420
2704276986292422,2704276986292422,2787551534631633
2704276986292422,2704276986292422,2787264497993670
2704276986292422,2704276986292422,2787404754646311
2704276986292422,2704276986292422,2787208737999246
2704276986292422,2704276986292422,2787259994660787
2704276986292422,108108455276224,2787365191316934
2704276986292422,2704276986292422,2783724431681010
2704276986292422,2704276986292422,2787299471323506
2704276986292422,2704276986292422,2785615664825220
2704276986292422,2704276986292422,2785806624806124
2704276986292422,2704276986292422,2787119961341457
2704276986292422,2704276986292422,2785245681528885
2704276986292422,115552488469826,2784629154923871
2704276986292422,2704276986292422,2784980654888721
2704276986292422,2704276986292422,2783746738345446
2704276986292422,2704276986292422,2784652491588204
2704276986292422,2704276986292422,2782730261780427
2704276986292422,2704276986292422,2784035564983230
2704276986292422,2704276986292422,2780300508690069
2704276986292422,2704276986292422,2781032708616849
2704276986292422,2704276986292422,2781116308608489
2704276986292422,2704276986292422,2783989868321133
2704276986292422,2704276986292422,2783846091668844
2704276986292422,2704276986292422,2783515605035226
2704276986292422,2704276986292422,2780358825350904
2704276986292422,2704276986292422,2780380748682045
2704276986292422,2704276986292422,2781900985196688
2704276986292422,2704276986292422,2783333101720143
2704276986292422,2704276986292422,2783349288385191
2704276986292422,2704276986292422,2783349625051824
2704276986292422,2704276986292422,2777096129010507
2704276986292422,2704276986292422,2783334291720024
2704276986292422,2704276986292422,2782497008470419
2704276986292422,2704276986292422,2782856885101098
2704276986292422,2704276986292422,2782690121784441
2704276986292422,2704276986292422,2781395001913953
2704276986292422,2704276986292422,2782480011805452
2704276986292422,2704276986292422,2781615625225224
2704276986292422,108108455276224,2782414095145377
2704276986292422,2704276986292422,2782345021818951
2704276986292422,2704276986292422,2781283445258442
2704276986292422,2704276986292422,2781394555247331
2704276986292422,2704276986292422,2781395331913920
2704276986292422,109621938456220,2766402463413207
2704276986292422,109621938456220,2776865029033617
2704276986292422,109621938456220,2781289021924551
2704276986292422,2704276986292422,2780928301960623
2704276986292422,2704276986292422,2778448972208556
2704276986292422,2704276986292422,2780114888708631
2704276986292422,2704276986292422,2780619308658189
2704276986292422,2704276986292422,2780504522003001
2704276986292422,2704276986292422,2778437685543018
2704276986292422,2704276986292422,2778816632171790
2704276986292422,2704276986292422,2778826332170820
2704276986292422,2704276986292422,2778856705501116
2704276986292422,2704276986292422,2780010732052380
2704276986292422,2704276986292422,2778548645531922
2704276986292422,2704276986292422,2778839365502850
2704276986292422,2704276986292422,2777096489010471
2704276986292422,2704276986292422,2777678088952311
2704276986292422,2704276986292422,2777097449010375
2704276986292422,2704276986292422,2777540132299440
2704276986292422,2704276986292422,2777680062285447
2704276986292422,2704276986292422,2778058408914279
2704276986292422,2704276986292422,2778264595560327
2704276986292422,2704276986292422,2777830635603723
2704276986292422,2704276986292422,2775620672491386
2704276986292422,2704276986292422,2777793105607476
2704276986292422,2704276986292422,2767544926632294
2704276986292422,2704276986292422,2776841145702672
2704276986292422,353169071454175,2776476829072437
2704276986292422,752413504806602,2775664839153636
2704276986292422,2704276986292422,2775863042467149
2704276986292422,2704276986292422,2772876279432492
2704276986292422,2704276986292422,2775557855831001
2704276986292422,2704276986292422,2773233126063474
2704276986292422,108108455276224,2774732919246828
2704276986292422,2704276986292422,2774668395919947
1638026016578929,1638026016578929,1727812030933660
1638026016578929,1638026016578929,1725861224462074
1638026016578929,239872239397663,1725105207871009
1638026016578929,102063715890255,1722376924810504
1638026016578929,114451068219214,1717848521930011
1638026016578929,1638026016578929,1714652862249577
1638026016578929,1638026016578929,1700509060330624
1638026016578929,1638026016578929,1700417267006470
1638026016578929,1638026016578929,1700508856997311
1638026016578929,1638026016578929,1692666121114918
1638026016578929,1638026016578929,1691842571197273
1638026016578929,1638026016578929,1690655727982624
1638026016578929,1638026016578929,1686147165100147
1638026016578929,1638026016578929,1685948691786661
1638026016578929,1638026016578929,1677829895931874
1638026016578929,1638026016578929,1677240925990771
1638026016578929,1638026016578929,1670003093381221
1638026016578929,1638026016578929,1647640435617487
1638026016578929,1638026016578929,1645672819147582
1638026016578929,1638026016578929,1642722892775908
1492670627641298,1492670627641298,3278448392396837
1492670627641298,1492670627641298,3381609352080740
1492670627641298,1492670627641298,3379512892290386
1492670627641298,1492670627641298,3367513023490373
1492670627641298,1492670627641298,3338751213033221
1492670627641298,1492670627641298,3325204584387884
1492670627641298,267949976607343,3316825601892449
1492670627641298,1492670627641298,3315839751991034
1492670627641298,1492670627641298,3302023006706042
1492670627641298,1492670627641298,3278444079063935
1492670627641298,1492670627641298,3278436292398047
951022816290880,951022816290880,1000540384672456
951022816290880,951022816290880,1001065144619980
951022816290880,951022816290880,965148108211684
435200635146255,435200635146255,465129165486735
435200635146255,435200635146255,465128432153475
435200635146255,435200635146255,452382160094769
435200635146255,261357820632286,449423377057314
435200635146255,435200635146255,449343363731982
435200635146255,435200635146255,435202168479435
435200635146255,435200635146255,435201991812786
435200635146255,435200635146255,435201361812849
435200635146255,435200635146255,435200645146254
522125546281377,104900695651077,570166991477232
522125546281377,104900695651077,650920916735172
522125546281377,104900695651077,636722024821728
522125546281377,104900695651077,598785255282072
522125546281377,104753911126352,573656307794967
522125546281377,104753911126352,598785338615397
522125546281377,104753911126352,636722081488389
522125546281377,112785854968513,580045263822738
522125546281377,112785854968513,580099770483954
522125546281377,112785854968513,580110863816178
522125546281377,112785854968513,580113127149285
522125546281377,112785854968513,580397547120843
522125546281377,112785854968513,580397850454146
522125546281377,112785854968513,580403187120279
522125546281377,112785854968513,590983966062201
522125546281377,112785854968513,589976832829581
522125546281377,112785854968513,589977146162883
522125546281377,112785854968513,589979139496017
522125546281377,112785854968513,589980276162570
522125546281377,112785854968513,589984102828854
522125546281377,112785854968513,589984822828782
522125546281377,112785854968513,589985216162076
522125546281377,112785854968513,589985962828668
522125546281377,112785854968513,580598110434120
522125546281377,112785854968513,583903240103607
522125546281377,112785854968513,585521413275123
522125546281377,112785854968513,636721954821735
522125546281377,522125546281377,584899740003957
522125546281377,522125546281377,636721911488406
522125546281377,522125546281377,596041798889751
522125546281377,522125546281377,598760988617832
522125546281377,522125546281377,593410705819527
522125546281377,522125546281377,596835755477022
522125546281377,522125546281377,620922909734973
522125546281377,522125546281377,598892565271341
522125546281377,522125546281377,599309268563004
522125546281377,522125546281377,636721781488419
522125546281377,522125546281377,626299112530686
522125546281377,522125546281377,627058032454794
522125546281377,522125546281377,625570819270182
522125546281377,522125546281377,625570889270175
522125546281377,522125546281377,551593470001251
522125546281377,522125546281377,565516611942270
522125546281377,522125546281377,552024303291501
522125546281377,522125546281377,598761071951157
522125546281377,522125546281377,558262472667684
522125546281377,522125546281377,522397196254212
522125546281377,522125546281377,598785501948714
522125546281377,522125546281377,546738293820102
522125546281377,522125546281377,598786185281979
522125546281377,522125546281377,552232939937304
522125546281377,522125546281377,598786125281985
522125546281377,522125546281377,566501081843823
522125546281377,522125546281377,574465271047404
522125546281377,522125546281377,598785595282038
522125546281377,111688151339295,570897628070835
522125546281377,111688151339295,598785401948724
522125546281377,522125546281377,573132371180694
522125546281377,522125546281377,574790324348232
522125546281377,522125546281377,598784721948792
522125546281377,522125546281377,583903306770267
522125546281377,522125546281377,522126906281241
522125546281377,522125546281377,580046293822635
522125546281377,522125546281377,598784678615463
522125546281377,522125546281377,573697794457485
522125546281377,522125546281377,580173937143204
522125546281377,522125546281377,589767339517197
522125546281377,522125546281377,598784588615472
522125546281377,522125546281377,585521839941747
522125546281377,522125546281377,587611183066146
522125546281377,522125546281377,575130810980850
522125546281377,522125546281377,571038251390106
522125546281377,522125546281377,580233803803884
522125546281377,522125546281377,589981266162471
522125546281377,522125546281377,590440489449882
522125546281377,522125546281377,580174110476520
522125546281377,522125546281377,525148252645773
522125546281377,522125546281377,574465821047349
522125546281377,522125546281377,527341285759803
522125546281377,522125546281377,574465724380692
522125546281377,522125546281377,525147142645884
522125546281377,522125546281377,522396742920924
522125546281377,522125546281377,524599819367283
522125546281377,522125546281377,524871232673475
